period_years,FEA,FEB,init_label,Satisf_prom_pct_mean,Satisf_prom_pct_std,Satisf_prom_pct_min,Satisf_prom_pct_max,Def_total_Hm3_mean,Def_total_Hm3_std,Def_total_Hm3_min,Def_total_Hm3_max,Def_modelo_Hm3_mean,Def_modelo_Hm3_std,Def_modelo_Hm3_min,Def_modelo_Hm3_max,Def_FE_Hm3_mean,Def_FE_Hm3_std,Def_FE_Hm3_min,Def_FE_Hm3_max,Rebalse_total_Hm3_mean,Rebalse_total_Hm3_std,Rebalse_total_Hm3_min,Rebalse_total_Hm3_max,Qturb_total_Hm3_mean,Qturb_total_Hm3_std,Qturb_total_Hm3_min,Qturb_total_Hm3_max,Qdis_prom_Hm3_mes_mean,Qdis_prom_Hm3_mes_std,Qdis_prom_Hm3_mes_min,Qdis_prom_Hm3_mes_max,VRFI_fin_Hm3_mean,VRFI_fin_Hm3_std,VRFI_fin_Hm3_min,VRFI_fin_Hm3_max,A_fin_Hm3_mean,A_fin_Hm3_std,A_fin_Hm3_min,A_fin_Hm3_max,B_fin_Hm3_mean,B_fin_Hm3_std,B_fin_Hm3_min,B_fin_Hm3_max,TOTAL_fin_Hm3_mean,TOTAL_fin_Hm3_std,TOTAL_fin_Hm3_min,TOTAL_fin_Hm3_max
15,0.7,0.7,0%,61.79874734799254,4.931046127893082,58.31197119261567,65.2855235033694,7834.468715014645,476.5962412482202,7497.464280940008,8171.473149089281,3692.2334435146404,476.5962412482202,3355.229009440004,4029.2378775892766,4142.235271500004,0.0,4142.235271500004,4142.235271500004,4293.135760064633,2929.1750830754745,2221.8961955392965,6364.37532458997,10266.11795004999,3405.771324323697,7857.873951450015,12674.361948649965,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,22.66844455000242,3.6840647309277534e-12,22.668444549999816,22.668444550005027,0.0,0.0,0.0,0.0,39.996357400000015,1.582876348776961,38.87709480000002,41.11562000000001,62.66480195000244,1.5828763487732833,61.54553935000505,63.78406454999983
15,0.7,0.7,100%,64.49419614888802,6.529861071024009,59.87688710536089,69.11150519241515,7573.947776117505,631.1251530824454,7127.67490059551,8020.2206516395,3431.7125046175006,631.1251530824461,2985.439629095505,3877.985380139496,4142.235271500004,0.0,4142.235271500004,4142.235271500004,4572.6148211674845,2774.6461712412606,2610.6436980894987,6534.585944245471,10806.117950049975,3405.771324323709,8397.873951449992,13214.36194864996,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,22.668444550001443,5.089611714069325e-12,22.668444549997844,22.66844455000504,0.0,0.0,0.0,0.0,39.99635740000001,1.582876348776951,38.87709480000002,41.11561999999999,62.66480195000145,1.582876348771864,61.545539350005065,63.78406454999784
15,0.7,0.7,25%,62.98164545333521,5.234957681382384,59.27997137760512,66.6833195290653,7720.139062408689,505.96994822808165,7362.364280940005,8077.913843877372,3577.9037909086846,505.96994822808216,3220.129009440001,3935.678572377368,4142.235271500004,0.0,4142.235271500004,4142.235271500004,4313.906107460578,2899.8013760929252,2263.4368903311884,6364.375324589967,10401.217950052876,3405.771324319613,7992.97395145579,12809.461948649963,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,22.66844455000197,3.381351119021378e-12,22.668444549999577,22.66844455000436,0.0,0.0,0.0,0.0,39.996357400000015,1.582876348776961,38.87709480000002,41.11562000000001,62.66480195000199,1.582876348773577,61.54553935000438,63.784064549999584
15,0.7,0.7,50%,63.97628540515168,5.7974246731022046,59.876887105382906,68.07568370492045,7624.004966288687,560.3335958450614,7227.789280940001,8020.220651637372,3481.7696947886825,560.3335958450618,3085.5540094399967,3877.985380137368,4142.235271500004,0.0,4142.235271500004,4142.235271500004,4352.67201134059,2845.4377284759653,2340.643698091189,6364.700324589991,10536.11795005289,3405.771324319632,8127.87395145579,12944.36194864999,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,22.66844455000235,3.918950776874703e-12,22.668444549999577,22.66844455000512,0.0,0.0,0.0,0.0,39.996357400000015,1.582876348776961,38.87709480000002,41.11562000000001,62.664801950002364,1.5828763487730422,61.54553935000514,63.784064549999584
15,0.7,0.7,75%,64.49419614889361,6.529861071016104,59.87688710537207,69.11150519241515,7573.9477761169655,631.1251530816818,7127.67490059551,8020.22065163842,3431.7125046169604,631.1251530816825,2985.439629095505,3877.985380138416,4142.235271500004,0.0,4142.235271500004,4142.235271500004,4437.714821167374,2774.6461712414184,2475.743698089276,6399.685944245472,10671.217950050406,3405.7713243231083,8262.973951450847,13079.461948649963,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,22.66844455000244,3.681552582847747e-12,22.668444549999837,22.66844455000504,0.0,0.0,0.0,0.0,39.996357400000015,1.582876348776961,38.87709480000002,41.11562000000001,62.664801950002456,1.5828763487732758,61.545539350005065,63.78406454999984
15,0.8,0.8,0%,56.783860224777975,5.893676086802306,52.61640189768307,60.95131855187288,7535.128006999969,651.0131457479599,7074.792197000001,7995.463816999938,4773.637825999973,651.0131457479599,4313.302016000004,5233.9736359999415,2761.490180999996,0.0,2761.490180999996,2761.490180999996,4023.7840566000896,2754.962136455548,2075.731648000193,5971.836465199986,10296.106954600098,3405.975282203539,7887.718736000211,12704.495173199984,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,2.112500000002115,0.22980970388861902,1.95,2.27500000000423,0.0,0.0,0.0,0.0,30.563297399921495,2.0166439325170478,29.137314799999984,31.989279999843006,32.67579739992361,1.7868342286284336,31.41231480000421,33.93927999984301
15,0.8,0.8,100%,59.446410175377025,7.002842101991483,54.49465303748019,64.39816731327386,7241.023785199915,773.5311881497117,6694.054636599967,7787.992933799864,4479.53360419992,773.5311881497106,3932.564455599972,5026.502752799867,2761.490180999996,0.0,2761.490180999996,2761.490180999996,4269.679834800059,2632.4440940537665,2408.260764800163,6131.098904799955,10836.106954600116,3405.975282203509,8427.71873600025,13244.49517319998,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,2.1125000000019742,0.22980970388841993,1.95,2.2750000000039483,0.0,0.0,0.0,0.0,30.563297399924807,2.0166439325217307,29.137314799999984,31.98927999984963,32.67579739992678,1.7868342286333148,31.412314800003934,33.93927999984963
15,0.8,0.8,25%,57.95676648542096,5.96462048045769,53.73914289648516,62.17439007435676,7405.5692421200065,658.8496356070151,6939.692197,7871.446287240013,4644.07906112001,658.8496356070151,4178.202016000004,5109.956106240016,2761.490180999996,0.0,2761.490180999996,2761.490180999996,4029.3252917200307,2747.125646596639,2086.814118240068,5971.836465199994,10431.206954600018,3405.975282203656,8022.818736000048,12839.595173199988,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,2.1125,0.2298097038856277,1.95,2.2749999999999995,0.0,0.0,0.0,0.0,30.56329739999999,2.0166439326280585,29.137314799999984,31.989279999999997,32.67579739999999,1.7868342287424275,31.412314799999983,33.93928
15,0.8,0.8,50%,58.945152008855544,6.293956004642743,54.49465303748287,63.39565098022821,7296.39256539972,695.2279082586734,6804.792196999873,7787.992933799567,4534.902384399724,695.2279082586745,4043.302015999877,5026.502752799572,2761.490180999996,0.0,2761.490180999996,2761.490180999996,4055.0486150000434,2710.7473739447287,2138.2607648001,5971.836465199987,10566.10695460039,3405.9752822033097,8157.718736000664,12974.495173200114,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,2.1125000000020444,0.22980970388851932,1.95,2.275000000004089,0.0,0.0,0.0,0.0,30.563297399970978,2.0166439325870265,29.137314799999984,31.98927999994197,32.67579739997303,1.7868342286985037,31.41231480000408,33.939279999941974
15,0.8,0.8,75%,59.44641017538185,7.00284210198466,54.49465303748984,64.39816731327386,7241.0237851993825,773.5311881489577,6694.054636599968,7787.992933798798,4479.533604199387,773.5311881489578,3932.564455599972,5026.502752798802,2761.490180999996,0.0,2761.490180999996,2761.490180999996,4134.779834799995,2632.4440940538566,2273.360764800035,5996.198904799955,10701.206954600588,3405.975282202838,8292.818736001196,13109.59517319998,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,2.1125000000019742,0.22980970388841993,1.95,2.2750000000039483,0.0,0.0,0.0,0.0,30.563297399964164,2.0166439325773897,29.137314799999984,31.989279999928343,32.67579739996614,1.786834228688969,31.412314800003934,33.939279999928345
15,0.9,0.9,0%,52.03925552209235,6.179450265241593,47.66972433553501,56.40878670864969,7340.685713213628,767.902105414911,6797.696927187318,7883.674499239939,5959.940622713631,767.902105414911,5416.95183668732,6502.929408739941,1380.745090499998,0.0,1380.745090499998,1380.745090499998,3843.5725173339792,2632.181599122512,1982.3390592800004,5704.805975387958,10310.337709120362,3400.0837045374187,7906.115465040075,12714.559953200647,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.7874999999999561,0.22980970388569016,1.624999999999912,1.95,0.0,0.0,0.0,0.0,16.65754288001586,3.87493373403433,13.917550960031676,19.397534800000045,18.445042880015816,4.1047434379200185,15.542550960031589,21.347534800000044
15,0.9,0.9,100%,54.46605339837879,7.087381247658887,49.45451805730482,59.47758873945276,7039.114680414978,880.728017598609,6416.345926790016,7661.883434039939,5658.36958991498,880.728017598609,5035.600836290018,6281.138343539941,1380.745090499998,0.0,1380.745090499998,1380.745090499998,4082.001484535014,2519.3556869383533,2300.5479940800114,5863.454974990016,10850.337709120025,3400.0837045370054,8446.115465040031,13254.55995320002,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.7874999999999677,0.22980970388567337,1.6249999999999356,1.95,0.0,0.0,0.0,0.0,16.657542880016884,3.8749337340329033,13.917550960033708,19.39753480000006,18.44504288001685,4.104743437918575,15.542550960033644,21.34753480000006
15,0.9,0.9,25%,53.12102777053262,6.187090466600229,48.74609414578496,57.49596139528028,7206.257058317054,768.8515307613858,6662.59692719002,7749.917189444087,5825.511967817056,768.8515307613854,5281.851836690023,6369.172098944089,1380.745090499998,0.0,1380.745090499998,1380.745090499998,3844.2438624550123,2631.2321737502252,1983.681749520008,5704.805975390017,10445.437709137996,3400.0837045115813,8041.215465075979,12849.659953200013,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.7874999847125737,0.22980972550531378,1.6249999694251471,1.95,0.0,0.0,0.0,0.0,16.65754287965055,3.8749337345509764,13.91755095930104,19.39753480000006,18.445042864363124,4.104743460056293,15.542550928726186,21.34753480000006
15,0.9,0.9,50%,54.018022351125346,6.453769664268172,49.45451805730529,58.5815266449454,7094.7901806147875,801.9909701240499,6527.696927189693,7661.883434039881,5714.04509011479,801.9909701240496,5146.951836689696,6281.138343539883,1380.745090499998,0.0,1380.745090499998,1380.745090499998,3867.6769847351916,2598.0927344133597,2030.5479940800049,5704.805975390378,10580.337709120402,3400.08370453744,8176.1154650401,12984.559953200704,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.7874999999999968,0.22980970388563246,1.6249999999999936,1.95,0.0,0.0,0.0,0.0,16.657542880008208,3.8749337340451344,13.917550960016383,19.39753480000003,18.445042880008202,4.104743437930764,15.542550960016378,21.34753480000003
15,0.9,0.9,75%,54.46605339837903,7.087381247658553,49.45451805730529,59.47758873945276,7039.114680414948,880.7280175985678,6416.345926790016,7661.883434039881,5658.369589914951,880.7280175985678,5035.600836290018,6281.138343539883,1380.745090499998,0.0,1380.745090499998,1380.745090499998,3947.1014845350105,2519.3556869383583,2165.6479940800045,5728.5549749900165,10715.437709120062,3400.0837045369585,8311.2154650401,13119.659953200022,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.7874999999999968,0.22980970388563246,1.6249999999999936,1.95,0.0,0.0,0.0,0.0,16.657542880008222,3.8749337340451544,13.917550960016383,19.39753480000006,18.445042880008216,4.104743437930784,15.542550960016378,21.34753480000006
15,1.0,1.0,0%,47.927176492680246,6.474619548540638,43.348929104304176,52.50542388105631,7189.9295406204765,893.979915450279,6557.790280161007,7822.068801079945,7189.9295406204765,893.979915450279,6557.790280161007,7822.068801079945,0.0,0.0,0.0,0.0,3704.9700102205043,2503.1496589106287,1934.9759120800052,5474.964108361003,10322.491374600026,3397.129574360902,7920.358016000062,12724.62473319999,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.462499999999999,0.2298097038856264,1.3,1.6249999999999978,0.0,0.0,0.0,0.0,4.828877400000003,6.8290639101169335,0.0,9.657754800000006,6.291377400000003,7.05887361400256,1.3,11.282754800000005
15,1.0,1.0,100%,50.14878600562084,7.24501964640254,45.02578348381984,55.27178852742184,6883.181897820393,1000.3525307346342,6175.825839760809,7590.537955879977,6883.181897820393,1000.3525307346342,6175.825839760809,7590.537955879977,0.0,0.0,0.0,0.0,3938.222367420407,2396.777043626309,2243.445066879998,5632.999667960816,10862.49137460001,3397.1295743609357,8460.358016000022,13264.624733199997,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.4625000000000004,0.2298097038856283,1.3,1.6250000000000004,0.0,0.0,0.0,0.0,4.828877400000003,6.8290639101169335,0.0,9.657754800000006,6.291377400000004,7.058873614002562,1.3,11.282754800000006
15,1.0,1.0,25%,48.905633710667146,6.474619548540923,44.32738632229088,53.483881099043415,7054.829540620503,893.9799154503182,6422.690280161008,7686.96880108,7054.829540620503,893.9799154503182,6422.690280161008,7686.96880108,0.0,0.0,0.0,0.0,3704.970010220506,2503.149658910631,1934.9759120800056,5474.964108361007,10457.591374599997,3397.1295743609417,8055.458016000005,12859.724733199988,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.4625000000000001,0.22980970388562807,1.3,1.6250000000000002,0.0,0.0,0.0,0.0,4.828877400000018,6.829063910116955,0.0,9.657754800000037,6.291377400000019,7.058873614002583,1.3,11.282754800000037
15,1.0,1.0,50%,49.74333665377978,6.671627674173524,45.02578348381984,54.460889823739706,6939.164118020488,921.1817156759024,6287.790280161,7590.537955879977,6939.164118020488,921.1817156759024,6287.790280161,7590.537955879977,0.0,0.0,0.0,0.0,3724.204587620522,2475.94785868507,1973.4450668799973,5474.964108361047,10592.49137460003,3397.129574360964,8190.358016000022,12994.624733200037,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.4624999999999995,0.22980970388562713,1.3,1.624999999999999,0.0,0.0,0.0,0.0,4.828877400000003,6.8290639101169335,0.0,9.657754800000006,6.291377400000003,7.05887361400256,1.3,11.282754800000005
15,1.0,1.0,75%,50.148786005648866,7.245019646364516,45.025783483874754,55.27178852742298,6883.181897816524,1000.3525307293851,6175.825839760651,7590.537955872396,6883.181897816524,1000.3525307293851,6175.825839760651,7590.537955872396,0.0,0.0,0.0,0.0,3803.3223674205083,2396.7770436264436,2108.5450668800045,5498.0996679610125,10727.591374604102,3397.1295743556543,8325.45801600785,13129.724733200355,57.70712639999999,18.91215804430531,44.33421119999999,71.08004159999999,1.4624999997986667,0.22980970360089972,1.3,1.6249999995973337,0.0,0.0,0.0,0.0,4.82887740000001,6.829063910116944,0.0,9.65775480000002,6.2913773997986775,7.058873613717844,1.3,11.282754799597354
